id,datum,naam,inhoud,bron,getuigen,bijzonderheden
1211333,1628-11-02,Volger,"testament van Jan Adriaensz Volger en zijn vrouw Grietge Jacobsz, wonende te Westzaan: de testateur vermaakt de helft van zijn goederen aan zijn vrouw Grietge Jacobsz en de andere helft aan zijn drie kinderen Marijtgen, Trijntgen en Adriaen Jansz, bij zijn eerdere vrouw wijlen Stijntge Claes; testatrice bepaalt dat als bij haar overlijden nog één van haar ouders in leven is, er tussen haar en haar man geen gemeenschap van goederen, winst of verlies zal zijn en alleen haar ingebracht goederen, nl 730 gld en haar klere, bed en hevie (?); haar ouders krijgen 250 gld hiervan en de resterende 480 gld legateert zij aan haar man",G.A. Amsterdam Not Arch 397 fol 610/Notaris Nic Jacobs,,Westzaan
1211334,1687-02-22,Volger,"testament van Dirck Jacobsz Volger, uijerwerckmaecker te Wormerveer en Guertie Claes dochter van Claes Joris; genoemd: zijn moeder Guertie Gerrits",Not Arch Wormer no 5645,,
1211335,1771-03-30,Volger,"Pieter Volger, koopman te Zaandam, transporteert",no 5962 Zaandam/Notaris Hondius,,
1211336,1768,Volger,familie Volger,"Notaris Willem Bas te Zaandam fol 178, 200, 201, 196, 225, 1769: fol 268",,
1211337,1761-01-12,Volkjes,"tot voogden aangesteld voor de drie minderjarige kinderen van …. Abrahams [niet ingevuld] in huwelijk verwekt bij Cornelis Volkjes op de laan woonachtig, Abraham Cornelisz, grootvader, Cornelis Abrahams en Sneter? Volkjes; vervolgens doet Cornelis Volkjes aan zijn kinderen hun moeders bewijs van opvoeding en onderhoud, onderwijs etc tot hun mondige jaren, 15 gld ineens voor hun drieen ",R.A.H. Recht Arch no 6340/Weesboek Zuidschermer,,Noordschermer
1211338,1468-10-27,"Vollenho, van",Geryt van Vollenhoo gedagvaard door Gerijt van Assendelft,Coll Aanw 240 fol 1343v,,
1211339,1468-09-27,"Vollenho, van","Egbert van Vollenho, baljuw van Zuidholland, gedaagd door Gheryt van Assendelft",Coll Aanw 240 fol 1228v,,
1211340,1485,Volles,schepen van Hoorn: Dirk Heynsz Bol of Volles; 1488: Dirk Heynsz Volles,Velius: Chronyk Hoorn p 6,,
1211341,1370,"Volmerich, van","Rotgerus de Volmericheim, miles, scelle un acte de Hermannus de Lievendale, miles",De Raadt IV p 155/Düss Cologne no 1182,,
1211342,1402,"Volmerich, van","Walborgh, fille de sire Rutger van Volmerich et femme de Gerard van Alpem, bastaard",De Raadt IV p 155/Düss Orange Moers no 31,,
1211343,1316,"Volre, de","ontvangen van landhuur te 's Gravesande in het Oudeland: Florens, die volre 1 £ ",Rek Hen Huis I p 27/Rek Rentmeester Noordholland,,
1211344,1366-1367,"Volre, de","Mathys de Volre: van de biertollen, vlastienden van Wognemmercogge 3 £ 12d (812 fol 14v); 1368-1369: (813 fol 10v) afterstal van 1367 van de voornoemde tollen 3 £ 11sc 2d",Rek Rentmeester Kennemerland,,
1211345,1791-12-20,Voller,mr Jan Peereboom Voller benoemd tot Vroedschap van Alkmaar; 1792-1795: schepen,"Bruinvis: Alkmaar no 482, p 31",,
1211346,1338,Voltent,"Lisse, van veenhuur: Willaem Voltentz 4sc","Rek Houtvester dl VII p 105, 106",,
1211347,1539-03-24,Vonck,"leen van Gaasbeek: Willem Vonck beleend met de helft van 36 roeden veen [te Rhenen]; 1546-05-15: wordt Egbert Gerbrandsz beleend na Willem Vonck; 1555-05-16: Alyd, jongste dochter van wijlen Willem Vonck en zijn vrouw Nenne beleend met ⅓ van de helft van 36 roeden leen te Rhenen, waarvan Egbert Gerbrantsz ⅔ van de helft in leen heeft; 1556-04-20: Alijd draagt dit leen over",Repert Stichtse Leenprotocollen p 502,,
1211348,1634-08-06,Vonck,"losrenten kantoor Medemblik: verschijndag 08-14, Dirck Jansz Fonckes, fl 400 - fl 16, afgelost 1774-05-30",Arch. Gecomm Raden Noorderquartier Inv 51,,
1211349,1678-03-27,Voncken,"doopregister Nieuw-Loosdrecht: 2 dochters, genaamd Geertje en Beletje, van Gijsbert Hendrick Meertsz [Evenblij], moeder: Annetje Voncken; 1681-08-31: Gerrit, ouders idem",DTB Nieuw-Loosdrecht,,
1211350,1474-09-20,"Vondel, van den","Maertin van den Vondele filius Jans, van Bruessele wordt poorter van Brugge",Indices Brugse Poorterboeken II 1454-1478 p 698,,
1211351,1625-01-08,"Vondel, van den","Isaac van den Abeele, Daniel Gabrij voor hemzelf en zijn moeder Elisabeth Ballignan, weduwe van Jan Gabri, Clementia van den Vondel weduwe van Hans de Wolff en Abraham de Sadelaer, allen crediteuren van Marten Gailliart, machtigen Nicolaes Cocqus, voogd over de kinderen van Goyvaert Gailliaert, om namens hen te treden in de boedel van wijlen Anthonij Gaillart d'oude en te procederen tot alle effeninge en liquidatie o.a. de nagelaten huizen en erven; machtiging van Emanuel van Basserode voor hem zelf en voor Hans Verspreet, testamenteurs van het sterfhuis van Isaac van Lofvelt, Hans en Abraham van Lofvelt, Daniel Hoorenbeeck voor hem zelf en voor Jean de Rycke, allen crediteuren van Marten Gailliart","G.A. Amsterdam Not Arch 390 fol 28, 29/Notaris Nic Jacobs ",,
1211352,1652-02-16,"Vondel, van den","testament van Joost van den Vondel de jonge en Baartgen Hooft; 1652-02-29: Joost van den Vondel verkoopt aan zijn schoonmoeder Maria van Bronckhorst vorderingen op diverse debiteuren; 1671-03-06: Catharina van den Vondel, weduwe van Aris Jansz Bruinings","Notaris Verlaen te Weesp; Hoorn Notaris C Stapel fol 73, 211v",,
1211353,1625-02-17,"Vondel, van den","Isaac Wellekens, zijdereeder, Claes Jansz Haeckemaecker en Frans Martens, timmerman, burgers van Amsterdam, broer en zwagers van Laurent Wellekens, zijdereeder, stellen zich borg tbv laatstgenoemde bij Clementia van de Vondel, weduwe van Hans de Wolff, voor een schuld van Laurens aan haar van 4000 Kar gld (1625-04-03)","G.A. Amsterdam Not Arch 390 fol 101, 183/Notaris Nic Jacobs ",,
1211354,1766-03-23,Vondel,"begraven te Ouder Amstel: … Vondel, kind van Jan Vondel K.G. no 14",R.A.H. no 501b,,
1211355,1756-08-03,"Vondel, van den","aangegeven (onvermogend) te Amsterdam het overlijden van Sebilla van Vondel, aangegeven door Willemijntie van Vondel",G.A. Amsterdam DTB,,
1211356,1206,"Vondre, de","geschillen tussen het Stift Bedbur en Adwicus Strenkart over een hof te Rechem, onder de getuigen: Theodericus de Vondre",De Fremery no 287,,
1211357,….-01-19,"Vonderen, van","stierf Christina van Vonderen, 12 sol uit enige huizen te Xanten; …. (zonder jaartal) een rente van 12 d van Rulkinus van Vonderen","Memorien Stift Xanten p 280, 290",,
1211358,1307-05,"Vonderen, van","Burghard van Vonderen, ridder, getuige voor het Stift Xanten; 1311-07-02: borg voor de graaf van Cleve","Cleve Mark Urkunden 1223-1368 no 123, p 74",,
1211359,1332,"Vonderen, van","pachtrol van de kelnerij: de decima in Keke, principalis dictus Bellof et Rulekinus de Vonderen",Quellen Stift Xanten p 143,,
1211360,1349,"Vonderen, van","uitgaven bursa Xantensis: servo eunti Clivis cum littera capituli ad dominum Arnoldum de Vonderen, 6d; servo eunti ad Rulekinum de Vonderen, in capitul contra custodem, 3 ob","Quellen Stift Xanten p 175, 176",,
1211361,1400,"Vonderen, van","census de platea Macelli te Xanten: de domo Rudolfi de Vonderen, nunc Sanderi, 6 sol",Memorien Stift Xanten p 262,,
1211362,1424,"Vonderen, van","census curtis Rottum, Qualburgh: de bonis in Ryswyck Ruelkini de Vonderen 8 sol leves et aucam; 1411: in parrochia Bisselick in Ryswick 8 sol leves Ruijlkinus de Vonderen, nunc Thedericus Schynck per litteram","Quellen Stift Xanten p 527, 540",,
1211363,1424,"Vonderen, van","census curtis Rottum, Walbeek: Aleidis de Vonderen de Lullingen 30 d leves minus obulo, et Johannes filius Aleidis et Neza, soror, solvunt de hiis obulum gravem",Quellen Stift Xanten p 530,,
1211364,1304~,"Voogd, de","leen van Strijen nu gehouden van Putten, mijn vrouwe van Breda houdt: 2) Wisschaerts tiende te Raemsdonc, die men houdt van Claes die Voghet",R.G.P. Grote Serie no 161 Rek Dom Putten II p 268,,
1211365,1313-05-03,"Voogd, de","Arnoud Wissschaerts, poorter in Geertruidenberg, oorkondt dat wijlen heer Willem van Strijen de tiend van hem gekocht had die hij in leen had van Hannaert die Voeget en dat na Arnouds dood de heren van Strijen deze tiend zullen heffen",R.G.P. Grote Serie no 171 Rek Dom Putten II p 293 no 85,,
1211366,1317-05-15,Voogd,"leen van de bisschop van Luik: Jan Advocaet, minderjarig met zijn oom Willemus, zoon van heer Willemus van Kessele, ridder, wordt beleend met de tiende van Raamsdonk, na dode van zijn ouders",Reg Hann p 73/Arch Nassau Domeinraad 1060 no 2/Reg Rotterdam en Schieland no 253,,
1211367,1317-08-08,Voogd,"de bisschop van Luik verdaagt in het geschil van Willames zoon van Willem de Kessele, als voogd over Jehan genaamd le Vocht, zoon van wijlen Leone van Thule, met Willem uter Nesse en Theris Bokel uter Nesse over de tienden van Ramesdongh, tussen Geertruidenberg en Walewick, de rechtzitting  ",Reg Rotterdam en Schieland no 256,,
1211368,1318-05-13,Voogd,schepenen in Santbomel: Johannes dictus Voecht en Godefridus de Insula; 1319-09-29: Henricus de Werve junior en Johannes Voecht (idem 1319-02-01),"Cartul Marienweerd no 187, 193",,
1211369,1318-1325,Voogd,"schepen van Zaltbommel: Johannes dictus Voecht; 1321-04-28: met Wolterus Scaep; 1322-03-01, 1322-04-22, 1325-03-06: idem; 1322-04-28: met Johannes de Hoesden, Philppus van Horwinen en Paulus Bart; 1325-03-29: met Goswinus de Werva; 1335-09-22: Johannes Voecht en Johannes de Hoesden","Cartul Marienweerd no 187,  212, 222, 227, 228, 252, 254, 432",,
1211370,1324-11-25,Voogd,"Adolph, bisschop van Luik beleent Leonis de Tule met de tienden en het patronaatrecht van de kerk van Ramesdonck, na de dood van zijn broer Johan gezegd le Voueit ",Reg Rotterdam en Schieland no 331,,
1211371,1327-09-19,"Voogd, de","Adolph, bisschop van Luik, schrijft aan de deken van het kapittel te Beek, aan de pastoor te Breda en aan heer Johannes Kessel dat zijn leen man Leonius de Tule zich bij hem heeft beklaagd dat niettegenstaande zijn broer Johannes gezegd le Voe, in het geschil met Theodericus Boekel over het patronaatrecht en de tienden van Raamsdonc, in het gelijk was gesteld, en hij als erfgenaam dat leen had ontvangen, nu door de erfgenamen van Theodericus Boekel in het wettig bezit werd gestoord, en gelast hen tegen de laatstgenoemde op te treden, onder dreiging van kerkelijke ban",Reg Rotterdam en Schieland no 360,,
1211372,1392-06-02,Voogd,"leen van Vianen: no 709) 2 morgen gemeen in een viertel in Outena, belend boven: Johan van der Cule met Borgelen, beneden: Hendrik van Campen, beleend Jutte gehuwd met Willem Voogd; 1401-06-11: Jan de Voogd; 1420-02-14: Jan de Voogd Willems, beneden: Roelof van Nesse; 1442-12-27: Aleid Koene gehuwd met Alfert Bloem, 2 morgen gemeen met Jan de Voogd Jansz",Ons Voorgeslacht 07-1988 p 321,,
1211373,1392-07-28,"Voogd, de","leen van Vianen: no 685) 10 morgen in Outena genaamd Borgelen, belend boven: erven Jan Grote, beneden: Jutte vrouw van Hendrik die Voogd, beleend Ernst van Hinderstein",Ons Voorgeslacht 07/08-1988 p 305,,
1211374,1410~,"Voogd, de","leenregister Culemborg: Geryt Gerytsz (later: doorgehaald en toegevoegd: Gheryt die Voecht Woutersz) een driedeel van een half viertel land gelegen in het Wale, belend boven: heer Hubert van Leyenberch, beneden: Gheryt (geeigend Splynter die Voeght)",Leenregister Culemborg fol 20v,,
1211375,1457-04-05,"Voogd, de","leen van Vianen: no 708) 2 morgen te Outena, Arnoud de Voogd; 1457-12-13: Arnoud die Boede voor Foyse Hendrik Borrendochter na overdracht door Arnoud die Voogd, aangekomen bij overdracht door Bernard, gehuwd met Heilwig Borre, belend boven: Arnoud van Buren",Ons Voorgeslacht 07-1988 p 319,,
1211376,1468-01-27,"Voogd, de","Jan de Voocht en Robbrecht van Drongelen gedagvaard door Jan van Lesinen (Lezanen), over bedijkt land (1468-01-28, 1468-03-14, 1468-03-17)","Coll Aanw 238 fol 186, 190v, 392, 421v/Memorien Hof van Holland",,
1211377,1468-07-19,"Voogd, de","Jan de Voocht en Robbrecht van Drongelen gedagvaard door Jan van Lezanen: de 4 morgen in kwestie zijn meer dan 20 jaar geleden verstorven op de vader van Jan voors. (welke?), bij dode van Wouter van Mallant en zijn zuster Lysbeth (zie ook: 1468-07-27, 08-11, 09-13, 10-12, 10-31, 11-08","Coll Aanw 240 fol 982, 998, 997v, 1084v, 1178, 1279, 1367v, 1394",,
1211378,1468-09~,"Voogd, de","Jan de Voocht, ingeland van Dussen",Coll Aanw 240 fol 1120,,
1211379,1475-10-09,"Voogd, de",Alienora van Borssele vrouwe van Zuilen en Maartensdijk beleent haar schoonbroer Johan van Nyenrode met enige goederen,Berigten Hist Gen IV p 110/Arch Nyenrode,"leenmannen van Holland: Dirk van Zuylen va nder Haer, Jan van Nyenrode Splintersz, Floris van Pallaas, Hendrik van Sandenburg, Frederik de Voocht van Ryneveld",
1211380,1587-07-24,"Voogd, de","genoemd: Josse de Vooght van Reynevelt, genealogie; 1696-07-01: Pierre Charles de Vooght","J le Roux: Recueil de la Noblesse p 75-86, 371",,
1211381,1569,"Voogd, de","leen van Vianen: no 633) Lexmond, een waard aan de zuidzijde van de Lek, strekkend van de Waard van Willem de Waal en nu de erven van Laurens de Voogd van Ryneveld, gebruikt door de leenman, een deel van 250 £ jaarlijks waard, 1569: Jan van Eck te Jutfaes, die verkreeg van Henric van Brederode",Ons Voorgeslacht 07-1988 p 280,,
1211382,"1585, 1592, 1588","Voogd, de","diverse functies te Delft: mr Leonard de Voogd, stierf in 1613",Bortet: Delft,,
1211383,1273-08-23,"Voogd, de","schepenen van Geertruidenberg oorkonden dat Willem en Hendrik zoons van Theodericus Vogatus [de Voogd] afstand gedaan hebben va de tienden van Dunc [Donk] ""in grossis et minutis ad opus domini Th Bokel militis""",v.d. Bergh II no 256,,
1211384,1404-08-09,Voogd ,"voor eeuwig verbannen uit Haarlem en al 's graven landen wegens de moord op Symon van Zaenden: o.a. Jacob Voechts en Jan Voechtszn; 1405-02-11: de graaf verzoent zich met Jacob Voechtsz, tegen betaling van 50 nobel, en met Rembrand Jan Voechtsz neve tegen betaling van 10 nobel; 1406-02-14: de zoengelden voor Jacob Voechtsz 60£, te betalen door Melys Dirc Melysz en Bertout Huge Rodenz, elk de helft; 1406-06-18>: lijst van personen die het zoengeld voor de doodslag op Jan van Sevenbergen moeten betalen: o.a. Jan die Voecht ; 1407-02-12>: dezen uit Haarlem blijven de uitspraak aan de hertog: o.a. Jacob Voechtszn, Jan Voecht, Rembrand Jan Voechtsneve; 1407: Jan die Voecht","Rechtspraak Graaf van Holland II p 196, 202, 211, 226, 230",,
1211385,,"Voogd, de",genoemd: familie de Voogd en de Voogd van Rynevelt,"Batavia Illustrata bl 757, 761, 867, 869, 1105, 1153, 1209",,
1211386,1316,"Vool, de","ontvangen van landhuur te Monster: - Clais die Voel 30 sc, - Arnoud Volenz 2 £ 10sc, - Wiggher Folenz 35sc",Rek Hen Huis I p 26,,
1211387,1398,"Voorbossche, van den",Zibbe van den Voorbossche vermeld in een brief,Batavia Illustrata bl 1023,,
1211388,1226,"Voorbroek, van",getuige voor de heer van Wassenaer: Theodoricus de Worenbroke,v.d. Bergh I no 301,,
1211389,1198,"Voorburg, van",getuige voor graaf Dirk VII: o.a. Theodericus de Voorburg,v.d. Bergh I no 177,,
1211390,1282-11>,"Voorburg, van","leen van Teylingen: no 44) ver Aleijt van Voreborch en Florens van Vorenbroke 3 ½ morgen land die liggen op de zuidzijde te Groeteveld, op Swansvoirde, opbrengend 25 sc per jaar ",Bijdr Hist Gen jg 1901 p 264/Reg EL 5 fol 89r/De Fremery Nal no 3,,
1211391,1281-1284,"Voorburg, van","lenen ten tijde van Floris V: 117) in Voorburgerambacht: Gerard Vinc 6 gaarden bij ver Aleyden van Voerborg; 150) Jacop van Vorborg 29 gaarden in zijn woning, 25 gaarden van heer Ghisebrecht van Voorburg; 151) te Voorburg Didderic Amelgeirsz 18 sc belend tussen Jan van den Werve en ver Aleyde van Vorborch",De Fremery no 228,,
1211392,1303-02-22,"Voorburg, van","stierf Sophia Menso's dochter, voormaals echtgenoot van Jan van Voorburgh, 10 sch en begraven binnen het Paradijs",Kroniek Egmond p 253,,
1211393,1317-01-09 (1316),"Voorburg, van","Jan van Voorburg krijgt toestemming om 7 morgen land te Tedingerbroeck te verkopen ten vrijen eigen, strekkende uit de Vliet in de Watersloet, belend west: het land van Willem ver Baertenz, oost: Jan van den Werve, gekocht door Doede Willemsz",A.R.A. Leenkamer 23 Copie fol 6v/Reg EL 2 fol 2v,,dezelfde als Jan Loef?
1211394,1319-05-13,"Voorburg, van","stierf Ermgard, vrouw van Jan van Voorburg, 10 sch jaarlijks, en begraven in het graf van haar zoon",Kroniek Egmond p 262,,
1211395,1326-01-30,"Voorburg, van","stierf Jan van Voorburgh, 10 sch jaarlijks",Kroniek Egmond p 250,,
1211396,1344-08-20 - 1345-05-26,"Voorburg, van",ontvangen in Voorburg van tijnze: bi Willem van Voirburch 9sc 7d,Rek Hen Huis II p 116,,
1211397,1346-06-01,"Voorburg, van","lenen in Rijnland: - Dieric van Voerborch: 19 gaarden in het ambacht van Voorburg, belend oost: G van Vlardinghen, west: de vrouw van Hughe Clarenz en haar kinderen, en een stuk land geheten Smaelweere, belend oost: Willem van Voerborch, west: Arnd van Voerborch met grafelijk leen; - Arnd Loef een woning in Voerborch, belend aan beide zijden door de graaf",Bijdr Hist Gen jg 1901 p 144/Reg EL 5 fol 18r,,
1211398,1346-06-01,"Voorburg, van","lenen in Rijnland: - Arnt van Voerborch houd in leen zijn woning met 20 morgen land, ""utgeset datter sijn kinder ut houden: Arnd van den Damme 3 £ per jaar, zijn zoon Jan van Voerborch, 1 £ op Willem Paedsen woning, Jan Willem 12 sc per jaar""; Willem van Voorburch zegt dat ""hem leet is dat Arnd van Voerborch yeman enich goed ghemaect heeft, sonder 3£ Holl die hi Arnd van den Damme ghemaect heeft, want hi hoept dat hi d'outste leenvolger is"" ; - Arnd van Voerborch houdt in leen 11 morgen in Teygenbroec [bij 's Gravensande]",Bijdr Hist Gen jg 1901 p 238/Reg EL 5 fol 58v,,
1211399,1346-06-01,"Voorburg, van","lenen in Rijnland: - Claijs van Voorburg houdt in Voorburg in leen een woning met land, geest en veen, belend oost: de burggraaf, west: Cophoen; en een andere woning genaamd ""ver Aliden woninge"", belend oost: Coppeker Hoebrecht, west: zijn broer Jacob Oebrecht",Bijdr Hist Gen jg 1901 p 233/Reg EL 5 fol 56v,,
1211400,1347-04-08,"Voorburg, van",Willem van Voorburch beleend na dode van zijn vader Arnd van Voorburch,Bijdr Hist Gen jg 1901 p 148/Reg EL 5 fol 19r,voor: Arnd van den Dorp en Mouweryn van der Doys,
1211401,1353-01-04 (1352),"Voorburg, van","Willem van Voorburg houdt in leen: - zijn woning en 12 morgen te Voorburg, belend oost: Jacob Huge Clarenz.z., west: grafelijk leen gehouden door Ghysbrecht Florensz; - 2 morgen in Voorburg, belend oost: grafelijk leen dat Ghysbrecht Florensz houdt, west: Willem Arnsz van Voerborch; - 5 hont, belen oost: jvr van der Binchorst, west: vrouwe Jan vrouw van heer Willem van der Wateringen; - 3 sch Holl pr jaar aan 2 hofsteden te Voerburch, belend oost: grafelijk leen dat Gysbrecht Florisz houdt, west: Doede van Voorburch;  in Tedingerbroeck in Soeterwoude: - 11 morgen, belend oost: grafelijk leen dat Jan van Voerborch houdt, west: de provende van Voorborch; - 1½ morgen Willem van Voerburch, belend aan beide zijden met eigen land; te vererven ook op zijn dochters, waarvoor hij 40 oude scilden betaalt",A.R.A. Leenkamer 32 Copie fol 35/Reg EL 25 fol 23v,,
1211402,1399-02-24,"Voorburg, van","Aernt van Voirburch is wegens koop schuldig aan Claes Pietersz een rente van 6 £ Holl per jaar op 14 morgen land, belend oost: de kinderen van Hubrecht van der Werve, noord: myns heren veen, west: Jan van Voirburch, zuid: Hubrecht Veermansz; in margine: 1557: de kinderen van heer Jan van Duvenvoorde, 1586: de erfgenamen van de vrou van Warmont (vgl 1471-02-25)",Inv Arch H Geest 's Hage dl II regest 94,"bezegeld door: Bertelmeus Gardynsz, schout van Voorburg",
