id,datum,naam,inhoud,bron,getuigen,bijzonderheden
1042104,1237-02-08,"Dreischire, van","de heer van Voorne verklaart op welke voorwaarden de abdij ter Does het land Bonne [Bommenede?] hun door zijn voorouders geschonken, in pacht gegeven heeft aan: Hugo filius Sapientis (¼ deel), Witto filius Bettonis fratris eius (¼ deel); ⅛ deel: Hugo filius Henrici, Wilhelmus filius dictus Verreloef, Martinus filius Hugonis de Duveland, Jacobus Cloet, Betto filius Bavin de Dreischire en hun erfgenamen, voor 32 £  jaarlijks. Tevens schenkt hij de pachters het schepenrecht",v.d. Bergh I no 362,,
1042105,1229,"Drenkwaard, van","Nicolaas heer van Putten beleent zijn broers Hendrikszonen, met de helft van de tienden en met het hoge en lage gerecht van Drenkwaard",v.d. Bergh I no 317,,
1042106,1235-06-23,"Drenkwaard, van",Nicolaas heer van Putten schenkt zijn neef Willem Hugenz 8 £ uit de bede van Putten te versterven op zijn erfgenamen,v.d. Bergh I no 356,"getuigen: Landricus, Theodericus et Petrus de Spickenesse, Nicolaus et Everocker filii Farelt, Hessel filius Theoderici et Hugo frater domini Nicolai, Henricus de Orde et Arnoldus de Drencwerde; zegelaars: Nicolaas van Putten en Henricus van Vorne",
1042107,1246-09-16,"Drenkwaard, van","Nicolaas heer van Putten oorkondt dat Henricus de Hord van hem in rechten leen houdt ¾deel van een land genaamd Zuydhorst, gelegen tussen Scolvliet en Beeninghe, waarvan Hugo de Ghest het 4e deel houdt. Bovendien houdt Henricus ⅔ deel van een land tussen Scolvliet en Westerlike, het 3e deel hiervan houdt Allardus filius Johannis. Na Henrics dood zal dit ⅔ deel komen op Simon, zijn bloedverwant. Bovendien houdt Henricus ¼ deel van de tienden in Drenkwaard en van dit ¼ deel krijgen Hugo de Ghest en Simon het 4e deel en Allard filius Johannis ⅙ deel, maar na Henricus dood zal Henricus consanguineus ejus de tienden in Drenkwaart en 10 roeden land in Scolvliet van de graaf in rechten leen verkrijgen",v.d. Bergh I no 431,,
1042108,1255-05-01,"Drenkwaard, van","heer Henric heer van Voorne vergunt Wisse Hughenz van Drencwaert en Heynricus Arnoldsz, Heynricus Wittonisz vrijelijk over het gebruik van hun leengoed te beslissen en hun land te bedijken",v.d. Bergh I no 609,,
1042109,1363-09-11,"Drenkwaard, van","Sweder van Abcoude, heer van Gaesbeek, Putte en van Strijen beleent Heinri den Jonghen Melysz met 24 bunder land in de Zwaluwe, die Maes van der Havenen  waren, en Hoescht Jans Wittenz van Maes vorghe verkregen heeft ",Ned. Leeuw 04 1935 p 109,"Roelof de Coc, ridder, Jan die Moelener Jansz, rentmeester van het land van Putten en Stryen, Jan Aernoutsz van Abbenbroeke, Heinrich Aernoutsz van Drenckwaert, Ocker Dirxz",
1042110,1361-1393,"Drenkwaard, van","Heynric van Drencwerde en zijn broers Jan, Aernout en Symon houden van de heer van Putten 1/12 deel van Drencwerde, gezamenlijk ⅓",R.G.P. Grote serie no 170 Rek Dom Putten II p 345,,
1042111,1470-12-03,"Drenkwaard, van","Claes Jan Claesz [van Poelgeest] en Pieter Bouwens [van Drenkwaard] , schepenen van Leiden",Arch Kerken Leiden regest 314/Inv St Pieterskerk Leiden Inv no 24,,
1042112,1505-1510,"Drenkwaard, van","mr Cornelis Drenckwaert alias Baldewini van Dordrecht,  studeerde  te Orleans",Bijdr Hist Gen Utrecht dl 34 p 321,,
1042113,1517-1534,"Drenkwaard, van",schepen van Dordrecht: Willem van Drenkwaart Bouwenz,Balen: Dordrecht p 307-311,,
1042114,1539-1559,"Drenkwaard, van",schepen van Dordrecht: Bouwen van Drenkwaart Willemsz ,"Balen: Dordrecht p 313, 318",,
1042115,1547-09-31,"Drenkwaard, van",schout van Dordrecht: Jan van Drenkwaart Willemsz  (leen 22B van de Merwede),"Ons Voorgeslacht 06-1988 p 237, Batavia Illustrata bl 759",,
1042116,1555-1571,"Drenkwaard, van",schepen van Dordrecht: Wouwerick van Drenkwaart Willemsz,"Balen: Dordrecht p 317, 319, 320, 321, 322",,
1042117,1559-04-20,"Drenkwaard, van","leen van Arkel: 12 morgen in Bleskinsgrave, Jan Screvelsz bij dode van zijn vader Screvel Ockersz, tresorier van Dordrecht; namens hem treden op: Wilhelmina van Drenkwaart en Boudijn van Drenkwaart, schepen; 1591-05-30: Arnout Bertoutsz voor zjn vrouw Machtelt Screvels, na dode van haar moeder Wilhelmina van Drenkwaart; 1609-10-07: Willem Gerritsz bij overdracht door Arnout Bertoutsz van Gouthoeven voor zijn vrouw Mechtelt dochter van Screvel Ockersz",Ons Voorgeslacht 03-1983/1985 p 71,,
1042118,"1568, 1569","Drenkwaard, van",schepen van Dordrecht: Jan van Drenkwaert Boudwijnsz,Balen: Dordrecht p 321,,
1042119,1605,"Drenkwaard, van","Johannes van Drenkwaert, eques toparcha de Dormale, thesaurarius generalis, getuige voor aartshertog Albertus van Oostenrijk en Isabella",Miraeus: Opera Diplomatica I p 628,,
1042120,,"Drenkwaard, van",genoemd: Carel van Drenkwaart x Adriana van de Linde;  Boudewijn van Drenkwaard x Margaretha van Cleiburgh; Willem van Drenkwaard x Cornelia van Steenhuysen ,"Batavia Illustrata bl 856, Wapenheraut jg I: 122",,
1042121,1284-08-03,Drente,"voor schepenen in Grave verklaart Hilla dochter van Goswinus de Mille, reeds vóór 7 jaren al haar goederen aan de abdij Marienweerd te hebben geschonken en bevestigt deze gift opnieuw met haar voogd Johannes dictus Neelve ""manentis in Mille"" in handen van frater Johannes dictus Albus, sacerdos en canonicus van Marienweerd",Cartul Marienweerd no 96,"schepenen in Grave: Brunstenus, Arnoldus Drente, Arnoldus Blome, Theodericus de Osse",
1042122,1136,"Dreux, de","overleed Lodewijk de Dikke, zoon Robertus comes de Dreux",Miraeus Opera Dipl I p 660/Batavia Illustrata bl 862,,
1042123,1159-07-03,"Driebergen, van","Godfried, bisschop van Utrecht, vergunt op verzoek van Robert, abt van Marienweerd, aan de eigenaars van het land Thurslac , een wetering door hun land te graven. In lijst van getuigen: Galterus de Aa,  Wouter van der Aa, Helyas filius eius",Oorkb Sticht Utrecht no 427,"Galterus de Stapelo, Otto de Malberghen, Wilhelmus Luscus, Gerardus scultetus, Albero frater eius, Galterus de Aa, Helyas filius eius, Giselbertus stabularius, Wilhelmus de Tillo, Arnoldus Ramp, Zegherus frater eius, Lubertus de Thriberghen, Weremboldus de Wercunde, Gerardus Claptant, Warnerus frater eius",
1042124,1303,"Driebergen, van","Guido bisschop van Utrecht schenkt enige landhoeven aan de kerk van Kamerik; getuige no 77: Mathaeus de Drybergen, miles",Van Mieris p 38,,
1042125,1392-06-06,"Driebergen, van","leen van Vianen: no 650) een halve hoeve in Kort Achthoven in de parochie van Lexmond, belend boven: heer Bartholomeus van Driebergen, priester, en Gerrit van Driebergen, beneden: Albert Jansz en Trude dochter van Jan Albertsz; 1392-06-06: Gerrit van Wamel",Ons Voorgeslacht 07-1988 p 288,,
1042126,1561,"Driebergen, van","vrouwe Cornelia  van Driebergen, wonende te Leiden, verhuurt 3 morgen 2 hont weytland [te Bennebroek] onder Heemstede aan Jan Dirksz voor 54 R gld; fol 41v post 1: ""An die bregge. De Gecomm tot de taks van de 10e penning hebben hiervoor op fol 8 gesteld bij memorie die grienden van de elstackeren van t huys te Heemstede ende is naderhand deselve grienden bij Claes Jansz Oom, rentmeester van vrouwe Cornelia van Dryebergen vrouwe van Heemstede aangebracht voor 18 Kar gld""","Reg 10e penn Heemstede fol 8 no 72, fol 41v post 1",,Heemstede
1042127,"1561, 1544, 1569","Driebergen, van","vrouwe Cornelia van Driebergen wonende te Leiden verhuurt 12 morgen land:  is licht verdolven land [gelegen te Bennebroek] aan Allart Adriaensz voor 40 R gld. Ties Willemsz huurt huis met 17 morgen teel- en weiland van de Vrouwe van Driebergen te Leiden, huur 160 R gld [te Bennebroek]; 1569: kohier 100e penn groot 16 morgen, eigenaar Vincent van Lokhorst. Drucker: Cerstiaen Cornelisz","Reg 10e penn Heemstede fol 3 post 21, 22,  Morgenboek no 17, 18, Kohier 100e penn 3v post 3",,Heemstede
1042128,1561,"Driebergen, van","vrouwe Cornelia van Driebergen, wonende te Leiden, verhuurt aan Adriaen Dircsz een huys met 6 ½ morgen teel- en weytland te Heemstede, huur 104 ½ Kar gld (fol 38v no 101); fol 39v post 1: Cornelis Symonsz heeft gehuurd die Heemsteder duijnen ende begint van die zuidzijde van Kennemerbeek af tot die vrijdomme  van die van Haerlem; eigenaresse is de vrouwe van Driebergen, wonende tot Leyden; 1561: de gebruiker heeft niet betaald; 1569, 100e penn: ""Cornelis Symonsz koeyer bruict van Vincent van Lockhorst die duynen van Heemstede om 154 £ per jaar""; 1561: mr Govaert als schout van Heemstede huurt het schoutambacht van Heemstede ende is eigenaar die vrouwe van Driebergen,wonende te Leiden, en de bruycker geeft te huyr die somma van 6 Kar gld; fol 39v no 2: de vrouwe van Driebergen verkoopt haar aandeel in de Heemsteedse tienden, d.w.z. ⅔ deel voor 208 Kar gld","Reg 10e penn Heemstede fol 38v, fol 39v post 1, fol 40 no 1, fol 39v no 2, 100e penn Heemstede fol 46v",,Heemstede
1042129,1573-04-22,"Driebergen, van","Joris vrijheer tot Mongteny et de Moielle, gouverneur en kapitein in Leiden, is schuldig aan Cornelie van Drienberghen vrouwe van Lochorst de somme van 450 gld",R.A.Arnhem Arch Heerlijkheid Ammerzoden no 243,,
1042130,,"Driebergen, van",genoemd: Van Driebergen,"Batavia Illustrata bl 757, 1196",,
1042131,1105,"Driel, van",bisschop Burchard van Utrecht wijdt de door Otto graaf van Zutphen herbouwde St Walburgskerk aldaar,Sloet no 208,"Sigewino custode majoris ecclesiae in Colonia, Wichardo decano S Salvatoris in Trajecto, magistro Lamberto, Constantino advocato, Luberto castellano, Wilhelmo de Stapelo, Rutgero de Wite, Arnoldo de Strazburg, Raberto et fratre eius Hertgero, Luperto et Gozelino de Berenchem, Godefrido de Rienen, Bernhardo de Dipenheim, Hartberto de Mocherthe, Wolphardo et Eremberto de Ethenon, Meinricio Renze, Ulrico de Amsene, Gerlaco de Dedingwerthe, Menzone de Thrile [Driel], Wenzone de Vrollehorst, Ulbodo de Wiken, Gerboldo de Wieburg",
1042132,1179,"Driel, van","Hendrik, erfgenaam van Zutphen, schenkt aan de abdij Oostbroek een eiland bij Gomecenorde [verdacht?]",Oorkb. Sticht Utrecht no 501,"Hermannus de Alfen, Gerhardus de Brunchorst, Bruysteyn de Driele, Gerardus Mummo, Henricus de Dodenwerde, Gerardus de Stralen en zijn broer Ludolfus, Theodericus de Hertenvelde, Robertus pincerna",
1042133,1212,"Driel, van",Theodericus van Altena en Jan van Heusden sluiten een verdrag,v.d. Bergh I no 228,"Theodericus en Walterus de Altena en Henricus,  Baldwinus en Theodericus, vrienden, Florentius de Gor, Volpertus de Lede, Theodericus But, Cesarius de Brakel, Arnoldus Wischard, Arnoldus de Havesdonc, Wilhelmus de Anle. Voor Johannes de Heusden: zijn broers Arnoldus en Robertus; Walterus, Giselbertus en zijn vrienden Thomas, Willemus, Theodericus, Emundus, Walterus Spirinc, Petrus de Alburg. Verder: Albertus de Cuc, Rutgerus de Meren, Theodericus de Clive, Alardus de Driele",
1042134,1214,"Driel, van",Hendrik hertog van Brabant oorkondt dat wijlen Wilhelmus comes de Megen en zijn zoon Dirk hun allodium te Rixtel aan de orde der Tempeliers hebben geschonken,Oorkonden Rixtel no 128,"Folbertus de Leda, Alardus de Drila, Theodericus de Herlaer, Willemmus Vulpes, Gerardus de Gorle en zijn broer Nycolaus, Walterus Bac [Bax]",
1042135,1244-06-24,"Driel, van","Alardus abt van Bern, geeft aan Hendrik van Haren en diens broers, 6 £ voor hun rechten op zekere goederen in Wort (Monnikwoerd onder Altforst, gemeente Appeltern) en Oss en voor een cijns in Gaele, alsmede omdat zij wegens de goederen in Wort hun leenheer Jan van Wichen, ridder, hadden tevreden gesteld",De Fremery no 86,"zegels: o.a. Henricus de Kuc, Thomas van Driel, consanguineus",
1042136,1303,"Driel, van","Guido bisschop van Utrecht schenkt enige landhoeven aan de kerk van Kamerik; getuige no 55) Sigardus de Driel, miles",Van Mieris p 38,,
1042137,1312-02-15,"Driel, van","Henricus de Driel koopt, tbv van zijn zuster Aleidis, weduwe Requini,  van Arnoldus zoon van Gerard de Mechelen en Arnoldus en Hubertus zoons van Alard dictus Zorghe 5 ½ jugera land in Hellu te Meycamp apud Marcam tussen Arnoldus de Hoeclem, pro hereditate allodiali, sine censu et aggere; 1313-06-11: Aleidis verkoopt dit land aan Baudekinus de Eynspijc ad opus Willelmi de Sciedam","Cartul Marienweerd no 140, 145","borgen: Gerardus de Mechlen, Johannes filius Egberti, Baudekinus filius Arnoldi de Deyla; borgen voor Aleydis: haar zoon Johannes, Wilhelmus zoon van Johannis de Ceps; schepenen in Santbomel: Johannes de Hoesden en Arnoldus de Hoesden",
1042138,1312-11-08,"Driel, van","Lutgardis, weduwe van Henricus van Driele van Hellu, en Arnoud uten Boemgaerde, voogd over hun zoon, verkopen voor 50 £ aan Aleidis weduwe van Riquin de Eynspyc,  3 ½ jugera land in Hellu in Scerpswertcamp, belend tussen Wilhelmus dictus Wolf en Arnoldus de Hoeclem, ""cum inferiori fine ad aqueductum que Marka nuncupatior"", onder voorwaarde van terugkoop binnen 10 jaar; overgedragen 1313-06-11 aan Wilhelmus filius Johannis de Ceps",Cartul Marienweerd no 143,,
1042139,1312,"Driel, van","livre feudataires de Jean II de Brabant: Otto filius Alardi de Driele, de 15 £ Turn de theloneo nostro Tylensis annuatim solvendis hereditarie",Galesloot p 217,,
1042140,1315-08-08,"Driel, van","Jacobus de Zulikem staat aan zijn broer Boudewijn, kanunnik van Marienweerd een huis en erf af,gelegen bij de Corenbrug te 's Hertogenbosch, dat vroeger aan Giselradus toebehoorde en waar nu Copkinus de Driel en Gosewinus in wonen; verder genoemd 10 sol en 20 den uit het huis en erf van Johannis Riken in Busco in vico Hintamensi",Cartul Marienweerd no 161,,
1042141,1326,"Driel, van","leenakten Gelre: - Otte van Driel houdt het halve dagelijks gerecht te Drijel, het gericht te Deyl en te Droempt en de wert boven de versloot te Vaudric, en al zijn goed te Herne en te Middelaer",Van Doorninck p 10,,
1042142,1328-01-02,"Driel, van","voor schepenen in Santbommel, Paulus Bart en Jacobus Moliart, verkoopt Theodericus dictus Bollic die Stout voor 60  £  4 jugera in Driel, in Uutwikerwert, tussen Alardus de Driel en Theodericus Scoercap, aan heer Johannes Moliart, canonicus Zutphaniensis; Johannes geeft dit land weer aan Theodericus in erfpacht",Cart Marienweerd no 298, Baudekinus filius Jacobi de Driel et Daniel dictus Rike,
1042143,1329-08-31,"Driel, van","Alardus van Haeften verkoopt voor 300 £ zijn windmolen te Bomel aan de abdij, gelegen tussen Wolterus de Maren en communitatem; zijn zuster Christina doet afstand van haar rechten",Cartul Marienweerd no 339,"borgen voor Alardus: Hertbernus de Hoeclem, Otto de Driel, Otto de Haeften, Gerardus de Reno, Ghiselbertus de Deyle, Johannes de Hellu, Theodericus Wautart, Garardus Joede de Tule, Alardus filius Ynwani de Vauderic, Johannes filius Eghonis, Arnoldus filius Coppardi",
1042144,1344-1363,"Driel, van","Arnoldus van Driel, sacerdos-monachus van Egmond, vermeld als jongste in 1344, als prior vermoord 1363-08-11 door Jan van Egmond (1361-05-01)",Abdij Egmond Inv 763/Hof p 476/Kroniek p 270,,
1042145,1349-10-11,"Driel, van","Reinald hertog van Gelre verpandt aan Alard van Driel, ridder, de inkomsten uit zijn goederen te Vlierden en Nifterik",Nyhoff: II no 43,"getuigen: Arnt van Erkel [van Noordeloos], Otte van Haeften, Gysebrecht van Tuyl, ridders; Didderic van Lent, Hillijn van Rossem, Goeswijn van Wouderic, knapen",
1042146,1369-11-17,"Driel, van","grafelijke lenen in Gelre: no 29) 7 morgen 1 hont en 65 (75) roeden land in Driel (1379: op de Berghoeve), genaamd de Bergcamp en nog 2 morgen in de Ham. Jaarlijks 25 £ waard; 1369-11-17: Allard van Driel, ridder, draagt op aan de leenheer; 1379-10-20: Allard van Driel geeft zijn broer Goeswijn van Driel in achterleen 7 morgen op de Berchout, geheten die Borchcamp te Driel; 1393-03-29: Otto van Driel, zoals zijn vader Allard van Driel",Ons Voorgeslacht 01-1988 p 23/R.A.H. Coll Aanw 44 fol 261v/Liber IV Albrecht fol 158,,
1042147,1371,"Driel, van","Alart van Driell, chevalier, scelle un acte du duc de Gueldre",De Raadt I p 397/Düss Cleves Mark no 401,,
1042148,1380-1381,"Driel, van","Kameraarsrekening Utrecht: van Geliis Coppenzoon en Jan van Driel van hun koermaent, dat zi tesamen koermeysters waren, 5 s",Codex Dipl Neerl serie 2 dl 2 p 77,,
1042149,1385,"Driel, van","schepenprotocollen 's Hertogenbosch: heer Alard van Driel, ridder wordt  vermeld als vader van Otto en als broer van Goossen van Driel",Ned Leeuw jg 1913 p 229,,
1042150,1410~,"Driel, van","leenregister Culemborg: tijns van Culemborg tot Mauderick op 11 november: - Willem van Driele van 2 morgen op de oemerensche Wade, 6 d",Leenregister Culemborg fol 108v,,
1042151,1420-03-04,"Driel, van","leen van Vianen: no 656) 2 morgen in Lang Achthoven [in het kerspel van Lexmond], belend boven: Ponsken Evertsz, beneden: erven Gerrit Witte; 1420: Gerrit Scout; 1438-08-02: Hendrik de Wit zoals zijn broer Herman, waarna overdracht aan Allard van Driel Gerritsz, belend boven: Gerrit Wyn...; 1438-04-16: Gerrit de Wit Herman Schoutenz bij overdracht door Allard van Driel Gerritsz, eventueel te komen op Gysbert van Vianen van Rysenburg de oude, belend boven: Ponske van Lakerveld Evertsz",Ons Voorgeslacht 07-1988 p 292,,
1042152,1431-12~,"Driel, van","geschil tussen Henrick van Driel en Geryt Bertout Roelenz om het roupambacht [bode] van den Hage; 1434-12-10: bepaald wordt dat Heynric van Driel, zijn oom Wouter Dammasz in den Haag voor de Raad zal doen komen en dat hij zal meebrengen de documenten die hij heeft",Mem Rosa I t/m III p 150 no 275,,
1042153,1434-09-14,"Driel, van","Willem van Naeldwijck wordt beleend met zijn goederen, waaronder het ambacht van Vlaerdingen",Landsman: Het ambacht Vlaardingen bijlage V,leenmannen: Jan Ruychrock en Henrick van Dryell,
1042154,1438-02-06,"Driel, van","leen van Vianen: no 678) Lexmond 4 morgen op de Vyfhoeven: Albert van Driel na overdracht door Gerrit uten Goye Pietersz; 1461-01-06: Herman van Driel Albertsz; 1493-10-17: Albert Hermansz na dode van zijn vader Herman Albertz; 1532-01-17: Hendrik Albertsz na overdracht door Albert Hermansz, met lijftocht van zijn vrouw Elisabeth Willem Claeszdochter op de helft en zijn broer en zus krijgen 100 schilden; 1560-01-02: Jan Hendriksz na dode van zijn vader Henrics Albertsz, de leenvolger zal aan zijn mede erfgenamen 400 gld geven, belend: erven Hendrik Albertsz; 1564-10-02: Arnoud Gysbertsz na overdracht door Jan Hendriksz, daarna overdracht aan zijn broer Pieter Gysbertsz",Ons Voorgeslacht 07/08-1988 p 303,,
1042155,1444-10-27,"Driel, van","stierf Kathrine Jordensdochter van Driel ""Willem Jacobssoen van de Wiel was, aen die minderbroederslach, die sterf op sint Simen en Juden avent. Bit voer die siel"", opschrift St Janskerk 's Hertogenbosch",Taxandria 1923 p 256,,
1042156,1448-11-22,"Driel, van","leen van Vianen: no 594) 4 morgen in Lakerveld, Hannes Huisman na overdracht door Johanna Willemsdochter van Oostrum, met lijftocht voor zijn vrouw Elisabeth, belend noord: de leenman en Albert Gerritsz van Driel, zuid: Jacob van Zuylen heer Vredericsz",Ons Voorgeslacht 01-1988 p 25,,
1042157,1501 ,"Driel, van","schepen van Drijell: Henri van Dryell Jansz; 1530: Josse van Randwijck, beau-frère d'Othon van Stade et de Guillaume van Driel; Herman van Poelwijk, parent des beaux frères Othon van Staede, Josse van Randwijk et Arnold van Driel; Arnt van Tiell, beau-frère d'Othon van Stade et de Josse van Randwijk; 1568: Nicolas van Driel, fils de Corneille, échevin de Rotterdam; 1642: mr. Jean van Driel, échevin de Rotterdam; 1662: Aldert van Driel, idem","De Raadt I p 397, III p 192, 143, I p 397, 398",,
